FCC3h,-0.5783,0.1901,0.7934,0
FCC1h,-0.2042,0.1972,0.9589,0
FCC2h,0.2049,0.1969,0.9588,0
FCC4h,0.5783,0.1901,0.7934,0
FCC6h,0.8531,0.1790,0.4901,0
FTT8h,0.9812,0.1640,0.1020,0
FTT10h,0.9393,0.1510,-0.3081,0
TTP9h,-0.9393,-0.1510,-0.3081,0
TTP7h,-0.9811,-0.1642,0.1021,0
CCP5h,-0.8528,-0.1792,0.4905,0
CCP3h,-0.5783,-0.1901,0.7934,0
CCP1h,-0.2042,-0.1972,0.9589,0
CCP2h,0.2049,-0.1969,0.9588,0
CCP4h,0.5783,-0.1901,0.7934,0
CCP6h,0.8531,-0.1790,0.4901,0
TTP8h,0.9812,-0.1640,0.1020,0
TTP10h,0.9393,-0.1510,-0.3081,0
TPP9h,-0.8479,-0.4375,-0.2993,0
TPP7h,-0.8765,-0.4743,0.0821,0
CPP5h,-0.7515,-0.5134,0.4143,0
CPP3h,-0.5064,-0.5434,0.6695,0
CPP1h,-0.1780,-0.5601,0.8091,0
CPP2h,0.1780,-0.5601,0.8091,0
CPP4h,0.5056,-0.5437,0.6699,0
CPP6h,0.7519,-0.5136,0.4135,0
TPP8h,0.8765,-0.4743,0.0821,0
TPP10h,0.8482,-0.4371,-0.2991,0
PPO9h,-0.6734,-0.6834,-0.2821,0
PPO7h,-0.6794,-0.7324,0.0450,0
PPO5h,-0.5627,-0.7809,0.2713,0
PPO3h,-0.3712,-0.8165,0.4423,0
PPO1h,-0.1300,-0.8360,0.5330,0
PPO2h,0.1290,-0.8362,0.5331,0
PPO4h,0.3714,-0.8168,0.4414,0
PPO6h,0.5633,-0.7805,0.2712,0
PPO8h,0.6788,-0.7329,0.0451,0
PPO10h,0.6738,-0.6828,-0.2823,0
POO9h,-0.4331,-0.8633,-0.2591,0
POO7h,-0.4124,-0.9110,-0.0070,0
POO5h,-0.3152,-0.9457,0.0791,0
POO3h,-0.1982,-0.9699,0.1411,0
POO1h,-0.0670,-0.9826,0.1731,0
POO2h,0.0680,-0.9826,0.1731,0
POO4h,0.1982,-0.9699,0.1411,0
POO6h,0.3152,-0.9457,0.0791,0
POO8h,0.4133,-0.9106,-0.0070,0
POO10h,0.4335,-0.8630,-0.2593,0
OI1h,-0.1500,-0.9611,-0.2320,0
OI2h,0.1502,-0.9610,-0.2322,0
Fp1h,-0.1552,0.9873,-0.0340,0
Fp2h,0.1562,0.9871,-0.0340,0
AF9h,-0.5604,0.7826,-0.2712,0
AF7h,-0.5523,0.8334,0.0210,0
AF5h,-0.4435,0.8780,0.1802,0
AF3h,-0.2871,0.9103,0.2981,0
AF1h,-0.0991,0.9276,0.3602,0
AF2h,0.0991,0.9279,0.3594,0
AF4h,0.2862,0.9106,0.2982,0
AF6h,0.4435,0.8780,0.1802,0
AF8h,0.5516,0.8339,0.0200,0
AF10h,0.5604,0.7826,-0.2712,0
F9h,-0.7701,0.5671,-0.2921,0
F7h,-0.7885,0.6114,0.0660,0
F5h,-0.6673,0.6573,0.3502,0
F3h,-0.4451,0.6931,0.5671,0
F1h,-0.1561,0.7123,0.6843,0
F2h,0.1561,0.7123,0.6843,0
F4h,0.4451,0.6931,0.5671,0
F6h,0.6673,0.6573,0.3502,0
F8h,0.7885,0.6114,0.0660,0
F10h,0.7704,0.5673,-0.2911,0
FT9h,-0.9050,0.2973,-0.3043,0
FT7h,-0.9416,0.3232,0.0941,0
FC5h,-0.8144,0.3522,0.4612,0
FC3h,-0.5507,0.3745,0.7460,0
FC1h,-0.1949,0.3859,0.9017,0
FC2h,0.1940,0.3860,0.9019,0
FC4h,0.5507,0.3745,0.7460,0
FC6h,0.8144,0.3522,0.4612,0
FT8h,0.9412,0.3241,0.0950,0
