CCP3,-50.109332,-2.469437,40.498990,0
CCP3h,-39.635265,-2.647323,49.880286,0
CCP1,-27.346916,-2.775912,56.798194,0
CCP1h,-14.019163,-2.856377,61.290213,0
TTP8h,60.589936,-1.628031,0.760145,0
CCP6,60.129135,-1.903457,14.803079,0
CCP6h,57.307257,-2.173467,28.501271,0
CCP4,49.791982,-2.408943,40.301306,0
CCP4h,39.410307,-2.599169,49.709170,0
CCP2,27.228307,-2.743112,56.702846,0
CCP2h,13.948365,-2.838153,61.169090,0
TP7h,-59.529634,-13.486245,1.991313,0
CP5,-59.342516,-14.110305,15.780629,1
CP5h,-56.113234,-14.709160,29.124217,0
CP3,-49.076557,-15.232699,40.943239,1
CP3h,-38.909802,-15.635266,50.204729,0
CP1,-26.847009,-15.918408,56.897842,1
CP1h,-13.715450,-16.085495,61.066822,0
TP8h,59.331584,-13.296866,2.143020,0
CP6,59.320821,-13.919295,15.889061,1
CP6h,55.990494,-14.525090,29.146759,0
CP4,48.851118,-15.067034,40.855375,1
CP4h,38.716239,-15.502037,50.092914,0
CP2,26.738540,-15.827314,56.839966,1
CP2h,13.662248,-16.038728,61.032259,0
TPP7h,-56.966032,-25.037668,3.029928,0
CPP5,-56.394294,-25.980164,15.960175,0
CPP5h,-53.155630,-26.884260,28.468233,0
CPP3,-46.423998,-27.668488,39.470480,0
CPP3h,-36.791387,-28.272174,48.112897,0
CPP1,-25.289345,-28.675932,54.089899,0
CPP1h,-12.884610,-28.917508,57.880836,0
TPP8h,56.799225,-24.728747,3.223231,0
CPP6,56.493064,-25.673261,16.146997,0
CPP6h,53.219704,-26.593589,28.624105,0
CPP4,46.388037,-27.410335,39.544250,0
CPP4h,36.720011,-28.064510,48.127585,0
CPP2,25.245561,-28.534759,54.121701,0
CPP2h,12.880991,-28.851431,57.977849,0
P7h,-52.843800,-36.163549,3.759932,0
P5,-51.750396,-37.251317,15.294484,1
P5h,-48.257025,-38.281238,26.328693,0
P3,-41.776831,-39.160669,35.911478,2
P3h,-33.023757,-39.845092,43.539972,0
P1,-22.850370,-40.330406,49.131699,1
P1h,-11.605482,-40.559940,52.072293,0
P8h,52.790119,-35.724466,3.983211,0
P6,51.841225,-36.822105,15.528023,1
P6h,48.368931,-37.882295,26.561404,0
P4,41.750968,-38.808606,36.036634,2
P4h,32.986025,-39.567875,43.649578,0
P2,22.868323,-40.148569,49.314904,1
P2h,11.614887,-40.472973,52.222218,0
PPO7h,-47.350633,-46.550254,4.237589,0
PPO5,-45.527202,-47.579733,13.847930,0
PPO5h,-41.709604,-48.531281,22.847295,0
PPO3,-35.712612,-49.332231,30.574459,0
PPO3h,-28.184499,-49.967645,36.855992,0
PPO1,-19.351540,-50.377816,41.127947,0
PPO1h,-9.805533,-50.574604,43.467586,0
PPO8h,47.136439,-46.017502,4.478681,0
PPO6,45.391287,-47.069936,14.106111,0
PPO6h,41.635848,-48.069395,23.134299,0
PPO4,35.702211,-48.946937,30.917155,0
PPO4h,28.271975,-49.683400,37.314874,0
PPO2,19.408142,-50.191599,41.525476,0
PPO2h,9.831080,-50.488902,43.748778,0
PO7h,-39.768700,-55.392816,4.666559,0
PO5,-37.338345,-56.256183,11.901309,1
PO5h,-33.802850,-57.053315,18.660599,0
PO3,-28.586249,-57.692284,24.225485,1
PO3h,-22.195339,-58.158928,28.448592,0
PO1,-15.181153,-58.483166,31.541440,1
PO1h,-7.654629,-58.608106,33.030364,0
